datetime,payload_callsign,lat,lon,alt,acc_x,acc_y,batt,ext_humidity,ext_pressure,frame,rot_x,rot_y,sats,speed,temp,upload_time,uploader_alt,uploader_callsign,software_name,software_version,frequency,modulation,baud_rate,snr,rssi,uploader_position,uploader_antenna,uploader_radio,time_received,raw
2025-07-12T17:24:12.000000Z,StratoScience,42.30317306518555,-71.30415344238281,6610,-0.01,0.0,2.9215686274509802,17,454.5,663,-5,-2,13,44,32,2025-07-12T17:24:19.126065,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634034,Horus Binary v2,,-1.29,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:24:17.178265Z,8202970211180C73362942BA9B8EC2D2192C0D2095FBFFFEFFFF00C111118B45
2025-07-12T17:25:14.000000Z,StratoScience,42.29970169067383,-71.2974853515625,7013,0.01,-0.01,2.9411764705882355,17,432.2,675,-4,-2,13,22,31,2025-07-12T17:25:20.403604,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634475,Horus Binary v2,,6.47,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:25:18.647555Z,8202A30211190EE532294250988EC2651B160D1F96FCFFFEFF01FFE21011F592
2025-07-12T17:25:24.000000Z,StratoScience,42.299381256103516,-71.29678344726562,7072,0.01,0.0,2.9411764705882355,17,428.5,677,-4,-5,13,24,31,2025-07-12T17:25:30.559968,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634482,Horus Binary v2,,3.06,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:25:28.631965Z,8202A50211191891322942F4978EC2A01B180D1F96FCFFFBFF0100BD1011D29A
2025-07-12T17:24:53.000000Z,StratoScience,42.30059814453125,-71.2999496459961,6896,0.01,0.0,2.9215686274509802,18,438.3,671,-2,-3,13,63,32,2025-07-12T17:25:00.731540,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634475,Horus Binary v2,,10.22,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:24:58.180121Z,82029F02111835D033294293998EC2F01A3F0D2095FEFFFDFF01001F1112DDF3
2025-07-12T17:25:04.000000Z,StratoScience,42.29998779296875,-71.29830932617188,6959,0.0,0.0,2.9215686274509802,17,435.1,673,0,-1,13,38,32,2025-07-12T17:25:09.593144,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634481,Horus Binary v2,,-5.98,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:25:08.163774Z,8202A10211190430332942BC988EC22F1B260D20950000FFFF0000FF101140CB
2025-07-12T17:24:53.000000Z,StratoScience,42.30059814453125,-71.2999496459961,6896,0.01,0.0,2.9215686274509802,18,438.3,671,-2,-3,13,63,32,2025-07-12T17:24:58.003587,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634036,Horus Binary v2,,3.94,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:24:57.795636Z,82029F02111835D033294293998EC2F01A3F0D2095FEFFFDFF01001F1112DDF3
2025-07-12T17:24:58.000000Z,StratoScience,42.300262451171875,-71.29912567138672,6921,0.02,0.0,2.9411764705882355,17,436.9,672,0,-4,13,50,32,2025-07-12T17:25:04.130428,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634031,Horus Binary v2,,-4.62,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:25:03.341884Z,8202A00211183A7833294227998EC2091B320D20960000FCFF020011111177E4
2025-07-12T17:24:58.000000Z,StratoScience,42.300262451171875,-71.29912567138672,6921,0.02,0.0,2.9411764705882355,17,436.9,672,0,-4,13,50,32,2025-07-12T17:25:03.196822,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.63558,Horus Binary v2,,-0.34,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.635 MHz),2025-07-12T17:25:03.030206Z,8202A00211183A7833294227998EC2091B320D20960000FCFF020011111177E4
2025-07-12T17:24:58.000000Z,StratoScience,42.300262451171875,-71.29912567138672,6921,0.02,0.0,2.9411764705882355,17,436.9,672,0,-4,13,50,32,2025-07-12T17:25:05.272980,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634478,Horus Binary v2,,10.22,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:25:03.118067Z,8202A00211183A7833294227998EC2091B320D20960000FCFF020011111177E4
2025-07-12T17:25:09.000000Z,StratoScience,42.29988479614258,-71.29783630371094,6983,0.02,0.0,2.9215686274509802,18,433.9,674,-2,-4,13,32,32,2025-07-12T17:25:14.234940,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.63404,Horus Binary v2,,3.75,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:25:13.326002Z,8202A202111909153329427E988EC2471B200D2095FEFFFCFF0200F31012E3AE
2025-07-12T17:25:09.000000Z,StratoScience,42.29988479614258,-71.29783630371094,6983,0.02,0.0,2.9215686274509802,18,433.9,674,-2,-4,13,32,32,2025-07-12T17:25:17.348534,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634478,Horus Binary v2,,9.34,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:25:13.101472Z,8202A202111909153329427E988EC2471B200D2095FEFFFCFF0200F31012E3AE
2025-07-12T17:25:14.000000Z,StratoScience,42.29970169067383,-71.2974853515625,7013,0.01,-0.01,2.9411764705882355,17,432.2,675,-4,-2,13,22,31,2025-07-12T17:25:20.330298,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634044,Horus Binary v2,,-1.25,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:25:18.360408Z,8202A30211190EE532294250988EC2651B160D1F96FCFFFEFF01FFE21011F592
2025-07-12T17:25:24.000000Z,StratoScience,42.299381256103516,-71.29678344726562,7072,0.01,0.0,2.9411764705882355,17,428.5,677,-4,-5,13,24,31,2025-07-12T17:25:30.463184,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634059,Horus Binary v2,,0.63,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:25:28.858961Z,8202A50211191891322942F4978EC2A01B180D1F96FCFFFBFF0100BD1011D29A
2025-07-12T17:25:19.000000Z,StratoScience,42.2995719909668,-71.29710388183594,7040,0.02,0.0,2.9215686274509802,17,430.5,676,1,-4,13,30,31,2025-07-12T17:25:25.155862,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634484,Horus Binary v2,,1.77,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:25:23.687535Z,8202A402111913C33229421E988EC2801B1E0D1F950100FCFF0200D11011671E
2025-07-12T17:24:43.000000Z,StratoScience,42.301422119140625,-71.30098724365234,6836,0.01,-0.01,2.9215686274509802,17,442.1,669,-3,-5,13,31,32,2025-07-12T17:24:49.461337,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634469,Horus Binary v2,,0.03,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:24:47.589244Z,82029D0211182BA83429421B9A8EC2B41A1F0D2095FDFFFBFF01FF4511113D88
2025-07-12T17:26:10.000000Z,StratoScience,42.2965087890625,-71.29231262207031,7354,0.0,0.0,2.9215686274509802,17,412.5,686,-2,-1,13,51,31,2025-07-12T17:26:15.606865,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634055,Horus Binary v2,,-0.16,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:26:14.510943Z,8202AE02111A0AA02F2942AA958EC2BA1C330D1F95FEFFFFFF00001D1011FB56
2025-07-12T17:25:49.000000Z,StratoScience,42.2978630065918,-71.29441833496094,7221,0.01,0.0,2.9215686274509802,17,420.5,682,0,-1,13,42,31,2025-07-12T17:25:55.223991,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634059,Horus Binary v2,,-2.31,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:25:53.944528Z,8202AA0211193103312942BE968EC2351C2A0D1F950000FFFF01006D1011BF52
2025-07-12T17:25:44.000000Z,StratoScience,42.29829406738281,-71.29473114013672,7197,0.01,0.0,2.9215686274509802,17,421.8,681,0,-1,13,30,31,2025-07-12T17:26:08.183637,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634484,Horus Binary v2,,5.57,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:25:49.195241Z,8202A90211192C74312942E7968EC21D1C1E0D1F950000FFFF01007A1011EF7B
2025-07-12T17:25:49.000000Z,StratoScience,42.2978630065918,-71.29441833496094,7221,0.01,0.0,2.9215686274509802,17,420.5,682,0,-1,13,42,31,2025-07-12T17:26:08.183669,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634479,Horus Binary v2,,1.03,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:25:54.227983Z,8202AA0211193103312942BE968EC2351C2A0D1F950000FFFF01006D1011BF52
2025-07-12T17:25:29.000000Z,StratoScience,42.29891586303711,-71.29602813720703,7107,0.02,0.0,2.9215686274509802,17,426.6,678,-1,-4,13,65,31,2025-07-12T17:25:33.895507,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.635569,Horus Binary v2,,3.25,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.635 MHz),2025-07-12T17:25:33.496039Z,8202A60211191D1732294291978EC2C31B410D1F95FFFFFCFF0200AA1011AE0D
2025-07-12T17:25:29.000000Z,StratoScience,42.29891586303711,-71.29602813720703,7107,0.02,0.0,2.9215686274509802,17,426.6,678,-1,-4,13,65,31,2025-07-12T17:25:35.710484,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634471,Horus Binary v2,,3.57,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:25:33.671006Z,8202A60211191D1732294291978EC2C31B410D1F95FFFFFCFF0200AA1011AE0D
2025-07-12T17:25:34.000000Z,StratoScience,42.29860305786133,-71.29573822021484,7145,0.0,0.01,2.9411764705882355,17,424.6,679,0,0,13,34,31,2025-07-12T17:25:40.663703,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634478,Horus Binary v2,,-5.41,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:25:38.700146Z,8202A702111922C53129426B978EC2E91B220D1F9600000000000196101152A8
2025-07-12T17:25:34.000000Z,StratoScience,42.29860305786133,-71.29573822021484,7145,0.0,0.01,2.9411764705882355,17,424.6,679,0,0,13,34,31,2025-07-12T17:25:40.704285,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634059,Horus Binary v2,,0.52,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:25:38.941103Z,8202A702111922C53129426B978EC2E91B220D1F9600000000000196101152A8
2025-07-12T17:25:29.000000Z,StratoScience,42.29891586303711,-71.29602813720703,7107,0.02,0.0,2.9215686274509802,17,426.6,678,-1,-4,13,65,31,2025-07-12T17:25:34.568735,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634075,Horus Binary v2,,-4.53,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:25:33.891131Z,8202A60211191D1732294291978EC2C31B410D1F95FFFFFCFF0200AA1011AE0D
2025-07-12T17:25:39.000000Z,StratoScience,42.29853439331055,-71.2949447631836,7167,0.0,0.0,2.9215686274509802,17,423.1,680,0,0,13,30,31,2025-07-12T17:25:45.004124,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634055,Horus Binary v2,,2.34,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:25:43.875893Z,8202A802111927B331294203978EC2FF1B1E0D1F950000000000008710117B78
2025-07-12T17:25:44.000000Z,StratoScience,42.29829406738281,-71.29473114013672,7197,0.01,0.0,2.9215686274509802,17,421.8,681,0,-1,13,30,31,2025-07-12T17:25:49.099383,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634055,Horus Binary v2,,0.95,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:25:48.910183Z,8202A90211192C74312942E7968EC21D1C1E0D1F950000FFFF01007A1011EF7B
2025-07-12T17:25:55.000000Z,StratoScience,42.29738235473633,-71.29393768310547,7253,0.02,0.0,2.9215686274509802,17,418.1,683,0,-5,13,38,31,2025-07-12T17:26:01.336120,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.63405,Horus Binary v2,,0.25,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:25:59.405908Z,8202AB02111937853029427F968EC2551C260D1F950000FBFF02005510112B03
2025-07-12T17:25:39.000000Z,StratoScience,42.29853439331055,-71.2949447631836,7167,0.0,0.0,2.9215686274509802,17,423.1,680,0,0,13,30,31,2025-07-12T17:25:52.263394,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634478,Horus Binary v2,,7.93,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:25:44.180411Z,8202A802111927B331294203978EC2FF1B1E0D1F950000000000008710117B78
2025-07-12T17:26:00.000000Z,StratoScience,42.296993255615234,-71.29326629638672,7291,0.02,-0.03,2.9411764705882355,16,416.0,684,-2,-9,13,57,31,2025-07-12T17:26:04.816488,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.635575,Horus Binary v2,,4.86,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.635 MHz),2025-07-12T17:26:04.559441Z,8202AC02111A001F30294227968EC27B1C390D1F96FEFFF7FF02FD4010106AD2
2025-07-12T17:26:20.000000Z,StratoScience,42.2958869934082,-71.29145050048828,7424,0.03,-0.01,2.9215686274509802,17,408.6,688,-1,-4,13,39,31,2025-07-12T17:26:47.459764,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634482,Horus Binary v2,,4.56,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:26:24.776320Z,8202B002111A14FD2E294239958EC2001D270D1F95FFFFFCFF03FFF60F118A6F
2025-07-12T17:26:25.000000Z,StratoScience,42.29536819458008,-71.2911376953125,7459,0.0,-0.01,2.9215686274509802,16,407.1,689,-3,-2,13,38,31,2025-07-12T17:26:47.459798,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634479,Horus Binary v2,,4.56,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:26:29.822812Z,8202B102111A19752E294210958EC2231D260D1F95FDFFFEFF00FFE70F106FBA
2025-07-12T17:26:46.000000Z,StratoScience,42.29350280761719,-71.28929138183594,7592,0.0,0.0,2.9411764705882355,16,400.0,693,-3,0,13,31,30,2025-07-12T17:26:52.425291,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634044,Horus Binary v2,,-0.8,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:26:50.523828Z,8202B502111A2E8C2C29421E948EC2A81D1F0D1E96FDFF00000000A00F10BF5B
2025-07-12T17:26:30.000000Z,StratoScience,42.29484939575195,-71.2907485961914,7485,0.01,-0.01,2.9215686274509802,16,405.5,690,-4,-3,13,50,30,2025-07-12T17:26:55.269751,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634482,Horus Binary v2,,2.08,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:26:34.844792Z,8202B202111A1EED2D2942DD948EC23D1D320D1E95FCFFFDFF01FFD70F107DD2
2025-07-12T17:26:35.000000Z,StratoScience,42.29429244995117,-71.29010009765625,7515,0.0,-0.01,2.9411764705882355,16,403.7,691,-2,-1,13,50,30,2025-07-12T17:26:55.269783,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634481,Horus Binary v2,,5.28,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:26:40.391140Z,8202B302111A235B2D294288948EC25B1D320D1E96FEFFFFFF00FFC50F107C6E
2025-07-12T17:26:41.000000Z,StratoScience,42.293949127197266,-71.28959655761719,7556,0.03,-0.01,2.9215686274509802,16,401.7,692,1,-5,13,42,30,2025-07-12T17:26:55.269796,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634488,Horus Binary v2,,4.46,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:26:45.340958Z,8202B402111A29012D294246948EC2841D2A0D1E950100FBFF03FFB10F1063A3
2025-07-12T17:26:30.000000Z,StratoScience,42.29484939575195,-71.2907485961914,7485,0.01,-0.01,2.9215686274509802,16,405.5,690,-4,-3,13,50,30,2025-07-12T17:26:35.890211,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.635596,Horus Binary v2,,1.34,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.635 MHz),2025-07-12T17:26:35.019724Z,8202B202111A1EED2D2942DD948EC23D1D320D1E95FCFFFDFF01FFD70F107DD2
2025-07-12T17:26:30.000000Z,StratoScience,42.29484939575195,-71.2907485961914,7485,0.01,-0.01,2.9215686274509802,16,405.5,690,-4,-3,13,50,30,2025-07-12T17:26:36.051668,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634047,Horus Binary v2,,0.27,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:26:34.990657Z,8202B202111A1EED2D2942DD948EC23D1D320D1E95FCFFFDFF01FFD70F107DD2
2025-07-12T17:26:41.000000Z,StratoScience,42.293949127197266,-71.28959655761719,7556,0.03,-0.01,2.9215686274509802,16,401.7,692,1,-5,13,42,30,2025-07-12T17:26:46.299882,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.63405,Horus Binary v2,,-1.52,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:26:45.061464Z,8202B402111A29012D294246948EC2841D2A0D1E950100FBFF03FFB10F1063A3
2025-07-12T17:25:55.000000Z,StratoScience,42.29738235473633,-71.29393768310547,7253,0.02,0.0,2.9215686274509802,17,418.1,683,0,-5,13,38,31,2025-07-12T17:26:24.852507,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634474,Horus Binary v2,,-0.86,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:25:59.262032Z,8202AB02111937853029427F968EC2551C260D1F950000FBFF02005510112B03
2025-07-12T17:26:00.000000Z,StratoScience,42.296993255615234,-71.29326629638672,7291,0.02,-0.03,2.9411764705882355,16,416.0,684,-2,-9,13,57,31,2025-07-12T17:26:24.852538,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634484,Horus Binary v2,,0.84,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:26:04.300097Z,8202AC02111A001F30294227968EC27B1C390D1F96FEFFF7FF02FD4010106AD2
2025-07-12T17:26:05.000000Z,StratoScience,42.29671096801758,-71.2929916381836,7327,0.02,0.0,2.9411764705882355,16,414.4,685,-1,-5,13,29,31,2025-07-12T17:26:24.852551,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634491,Horus Binary v2,,1.39,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:26:09.245800Z,8202AD02111A05D52F294203968EC29F1C1D0D1F96FFFFFBFF02003010100FD0
2025-07-12T17:26:05.000000Z,StratoScience,42.29671096801758,-71.2929916381836,7327,0.02,0.0,2.9411764705882355,16,414.4,685,-1,-5,13,29,31,2025-07-12T17:26:11.470937,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634052,Horus Binary v2,,-0.36,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:26:09.475482Z,8202AD02111A05D52F294203968EC29F1C1D0D1F96FFFFFBFF02003010100FD0
2025-07-12T17:26:20.000000Z,StratoScience,42.2958869934082,-71.29145050048828,7424,0.03,-0.01,2.9215686274509802,17,408.6,688,-1,-4,13,39,31,2025-07-12T17:26:25.798004,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634049,Horus Binary v2,,3.76,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:26:25.007009Z,8202B002111A14FD2E294239958EC2001D270D1F95FFFFFCFF03FFF60F118A6F
2025-07-12T17:26:10.000000Z,StratoScience,42.2965087890625,-71.29231262207031,7354,0.0,0.0,2.9215686274509802,17,412.5,686,-2,-1,13,51,31,2025-07-12T17:26:33.820002,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634482,Horus Binary v2,,1.48,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:26:14.791864Z,8202AE02111A0AA02F2942AA958EC2BA1C330D1F95FEFFFFFF00001D1011FB56
2025-07-12T17:26:35.000000Z,StratoScience,42.29429244995117,-71.29010009765625,7515,0.0,-0.01,2.9411764705882355,16,403.7,691,-2,-1,13,50,30,2025-07-12T17:26:40.179748,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634046,Horus Binary v2,,-6.22,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:26:40.026749Z,8202B302111A235B2D294288948EC25B1D320D1E96FEFFFFFF00FFC50F107C6E
2025-07-12T17:26:25.000000Z,StratoScience,42.29536819458008,-71.2911376953125,7459,0.0,-0.01,2.9215686274509802,16,407.1,689,-3,-2,13,38,31,2025-07-12T17:26:31.940051,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634052,Horus Binary v2,,0.42,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:26:30.042489Z,8202B102111A19752E294210958EC2231D260D1F95FDFFFEFF00FFE70F106FBA
2025-07-12T17:27:01.000000Z,StratoScience,42.2928581237793,-71.28828430175781,7674,0.01,0.0,2.9411764705882355,16,395.7,696,0,-6,13,30,30,2025-07-12T17:27:06.674830,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634042,Horus Binary v2,,0.56,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:27:05.541317Z,8202B802111B01E32B29429A938EC2FA1D1E0D1E960000FAFF0100750F109D86
2025-07-12T17:27:06.000000Z,StratoScience,42.29273223876953,-71.28785705566406,7699,0.0,-0.02,2.9411764705882355,16,394.3,697,-1,-4,13,31,30,2025-07-12T17:27:23.407617,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634478,Horus Binary v2,,4.5,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:27:10.939969Z,8202B902111B06C22B294262938EC2131E1F0D1E96FFFFFCFF00FE670F10E710
2025-07-12T17:27:11.000000Z,StratoScience,42.292396545410156,-71.28759765625,7732,0.03,0.0,2.9411764705882355,16,392.1,698,-1,-5,13,42,30,2025-07-12T17:27:23.407649,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634488,Horus Binary v2,,6.24,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:27:15.889355Z,8202BA02111B0B6A2B294240938EC2341E2A0D1E96FFFFFBFF0300510F109B3A
2025-07-12T17:27:11.000000Z,StratoScience,42.292396545410156,-71.28759765625,7732,0.03,0.0,2.9411764705882355,16,392.1,698,-1,-5,13,42,30,2025-07-12T17:27:16.916213,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634049,Horus Binary v2,,2.64,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:27:16.122414Z,8202BA02111B0B6A2B294240938EC2341E2A0D1E96FFFFFBFF0300510F109B3A
2025-07-12T17:27:37.000000Z,StratoScience,42.29078674316406,-71.2852783203125,7909,0.01,0.01,2.9215686274509802,16,383.3,703,0,0,13,26,29,2025-07-12T17:27:43.550894,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.63405,Horus Binary v2,,-2.7,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:27:41.643370Z,8202BF02111B25C429294210928EC2E51E1A0D1D95000000000101F90E10FA38
2025-07-12T17:27:16.000000Z,StratoScience,42.292179107666016,-71.28693389892578,7766,0.0,0.01,2.9215686274509802,17,390.2,699,4,0,13,27,30,2025-07-12T17:27:23.048945,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634046,Horus Binary v2,,-1.86,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:27:21.091389Z,8202BB02111B10312B2942E9928EC2561E1B0D1E950400000000013E0F11B71B
2025-07-12T17:27:21.000000Z,StratoScience,42.29178237915039,-71.28675842285156,7790,0.01,-0.02,2.9215686274509802,17,388.8,700,-3,-3,13,40,30,2025-07-12T17:27:27.156725,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634031,Horus Binary v2,,-2.99,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:27:26.108114Z,8202BC02111B15C92A2942D2928EC26E1E280D1E95FDFFFDFF01FE300F113BE3
2025-07-12T17:27:06.000000Z,StratoScience,42.29273223876953,-71.28785705566406,7699,0.0,-0.02,2.9411764705882355,16,394.3,697,-1,-4,13,31,30,2025-07-12T17:27:10.810610,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634046,Horus Binary v2,,2.17,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:27:10.578549Z,8202B902111B06C22B294262938EC2131E1F0D1E96FFFFFCFF00FE670F10E710
2025-07-12T17:27:01.000000Z,StratoScience,42.2928581237793,-71.28828430175781,7674,0.01,0.0,2.9411764705882355,16,395.7,696,0,-6,13,30,30,2025-07-12T17:27:06.616815,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.635577,Horus Binary v2,,-0.19,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.635 MHz),2025-07-12T17:27:05.566304Z,8202B802111B01E32B29429A938EC2FA1D1E0D1E960000FAFF0100750F109D86
2025-07-12T17:27:01.000000Z,StratoScience,42.2928581237793,-71.28828430175781,7674,0.01,0.0,2.9411764705882355,16,395.7,696,0,-6,13,30,30,2025-07-12T17:27:16.632461,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634477,Horus Binary v2,,5.17,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:27:05.905376Z,8202B802111B01E32B29429A938EC2FA1D1E0D1E960000FAFF0100750F109D86
